AudioID,ecstacy,joy,serenity,love,admiration,trust,acceptance,submission,terror,fear,apprehension,awe,amazement,surprise,distraction,disapproval,grief,sadness,pensiveness,remorse,loathing,disgust,boredom,contempt,rage,anger,annoyance,aggresiveness,vigilance,anticipation,interest,optimism,speaker ID,gender,age,ageClass,mbtiSingle,mbtiDouble,lang
2151,0.086956522,0.086956522,0.217391304,0,0,0,0.043478261,0,0,0,0,0,0,0,0.086956522,0.086956522,0,0,0,0,0,0,0.086956522,0.043478261,0,0,0,0,0.043478261,0.043478261,0.173913043,0,speaker191,male,Youth,Youth,none,none,mc
2152,0.086956522,0.130434783,0.217391304,0,0,0.173913043,0,0,0,0,0.086956522,0,0,0,0.043478261,0,0,0,0,0,0,0.043478261,0.086956522,0,0,0,0,0,0,0,0.130434783,0,speaker191,male,Youth,Youth,none,none,me
2153,0,0.227272727,0.181818182,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0.090909091,0.045454545,0,0,0,0,0,0,0.045454545,0.090909091,0,0,0.090909091,0,0,0,0.045454545,0,speaker191,male,Youth,Youth,none,none,me
2154,0,0.2,0.1,0,0,0.2,0,0,0,0,0,0,0,0.1,0.05,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.05,0,speaker191,male,Youth,Youth,none,none,me
2155,0,0.227272727,0.045454545,0,0,0,0.090909091,0,0.090909091,0,0,0.136363636,0,0,0.090909091,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0.136363636,0,0,0.045454545,0,speaker191,male,Youth,Youth,none,none,me
2156,0.095238095,0.095238095,0,0,0,0.142857143,0.095238095,0,0.095238095,0.047619048,0,0,0,0,0.047619048,0,0,0,0,0,0,0.047619048,0.047619048,0,0,0,0,0.095238095,0,0.095238095,0.095238095,0,speaker191,male,Youth,Youth,none,none,mc
2157,0,0.130434783,0.086956522,0,0,0,0.086956522,0.043478261,0,0,0,0.130434783,0.086956522,0.043478261,0.086956522,0,0,0,0,0,0.086956522,0.043478261,0.043478261,0,0,0,0.086956522,0,0,0,0.043478261,0,speaker191,male,Youth,Youth,none,none,me
2158,0.095238095,0,0.19047619,0,0,0.095238095,0,0,0,0,0,0.19047619,0,0.047619048,0.047619048,0,0,0,0,0,0.047619048,0,0.095238095,0,0,0,0.095238095,0.047619048,0,0,0.047619048,0,speaker191,male,Youth,Youth,none,none,mc
2159,0.090909091,0.181818182,0.181818182,0,0,0,0.045454545,0,0,0,0,0.090909091,0,0,0.090909091,0,0,0,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0.181818182,0.045454545,0,speaker191,male,Youth,Youth,none,none,me
2160,0.090909091,0.090909091,0.272727273,0,0,0.045454545,0,0,0,0,0,0.090909091,0.045454545,0,0.045454545,0,0,0.090909091,0,0,0,0.045454545,0.045454545,0,0,0.045454545,0,0,0,0.045454545,0.045454545,0,speaker191,male,Youth,Youth,none,none,mc
2161,0.090909091,0,0.227272727,0,0,0.090909091,0.045454545,0,0,0,0,0,0,0,0.090909091,0,0,0,0.045454545,0.181818182,0,0,0.045454545,0.090909091,0,0,0.045454545,0,0,0,0.045454545,0,speaker191,male,Youth,Youth,none,none,me
2162,0.1,0.1,0.25,0,0,0.05,0,0.05,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,0.05,0.15,0,0,0.1,0,0,0,0.05,0,0,speaker191,male,Youth,Youth,none,none,me
2163,0.086956522,0.086956522,0.173913043,0,0,0.043478261,0,0,0.086956522,0,0,0,0.043478261,0,0.086956522,0,0,0,0,0,0,0,0.043478261,0,0,0.086956522,0,0,0.043478261,0,0.217391304,0,speaker191,male,Youth,Youth,none,none,mc
2164,0,0.090909091,0.227272727,0,0,0,0,0,0,0.045454545,0,0,0,0.090909091,0.045454545,0.045454545,0,0,0,0.090909091,0,0,0,0.090909091,0,0.090909091,0,0,0,0.090909091,0.090909091,0,speaker191,male,Youth,Youth,none,none,mc
2165,0,0.227272727,0.227272727,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0.090909091,0,0,0.045454545,0,0.090909091,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0.045454545,0,speaker191,male,Youth,Youth,none,none,me
2166,0,0.25,0.1,0,0,0.15,0,0,0,0.05,0.1,0,0.05,0.1,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,speaker191,male,Youth,Youth,none,none,me
2167,0,0.181818182,0.227272727,0,0,0,0,0,0,0,0,0,0,0.136363636,0.090909091,0,0,0,0,0,0.090909091,0,0.045454545,0.045454545,0,0,0,0,0,0.090909091,0.090909091,0,speaker191,male,Youth,Youth,none,none,mc
2168,0,0.181818182,0.227272727,0,0,0.045454545,0,0,0.090909091,0,0.045454545,0.090909091,0,0,0.136363636,0,0,0,0,0.045454545,0,0,0,0,0,0,0.090909091,0,0,0,0.045454545,0,speaker191,male,Youth,Youth,none,none,mc
2169,0,0.045454545,0.181818182,0,0,0.136363636,0,0,0,0,0,0.136363636,0.045454545,0.045454545,0.090909091,0,0,0,0,0,0,0.090909091,0,0.045454545,0,0,0,0,0,0,0.136363636,0.045454545,speaker191,male,Youth,Youth,none,none,me
2170,0,0,0.25,0,0,0.15,0,0,0,0,0,0.1,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0.15,0,0,0.05,0.05,0.15,0,speaker191,male,Youth,Youth,none,none,me
2171,0.090909091,0.090909091,0.136363636,0,0,0,0.045454545,0.045454545,0,0,0,0.090909091,0.045454545,0,0.090909091,0,0,0,0,0,0,0,0,0.045454545,0.090909091,0,0,0.045454545,0,0.045454545,0.136363636,0,speaker191,male,Youth,Youth,none,none,mc
2172,0.1,0.1,0.15,0,0,0.1,0.05,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.15,0.05,0,speaker191,male,Youth,Youth,none,none,mc
2173,0,0,0.19047619,0,0,0,0.095238095,0,0,0,0.047619048,0,0,0,0.142857143,0,0,0,0,0,0,0,0.047619048,0,0.047619048,0.095238095,0.19047619,0,0,0.095238095,0.047619048,0,speaker191,male,Youth,Youth,none,none,mc
2174,0.105263158,0,0.263157895,0,0,0.105263158,0.052631579,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0.157894737,0,0,0.105263158,0,0,0.105263158,0,0,0,0,0.052631579,0,speaker191,male,Youth,Youth,none,none,mc
2175,0,0.090909091,0.227272727,0,0,0.045454545,0.045454545,0,0,0,0,0,0,0.090909091,0.090909091,0,0.136363636,0,0,0.045454545,0,0,0,0,0,0.090909091,0,0.090909091,0,0,0.045454545,0,speaker191,male,Youth,Youth,none,none,mc
2176,0.105263158,0.052631579,0.157894737,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0.105263158,0.157894737,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0.105263158,0,speaker191,male,Youth,Youth,none,none,mc
2177,0.086956522,0.173913043,0.173913043,0,0,0,0.043478261,0,0,0,0.086956522,0,0,0.086956522,0.086956522,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0.043478261,0,0,0.086956522,0.086956522,speaker191,male,Youth,Youth,none,none,mc
2178,0,0.090909091,0.227272727,0,0,0.045454545,0.090909091,0,0.090909091,0,0,0,0,0.090909091,0.045454545,0,0,0,0,0,0,0,0.090909091,0,0,0,0.045454545,0,0,0,0.181818182,0,speaker191,male,Youth,Youth,none,none,mc
2179,0,0.045454545,0.363636364,0,0.045454545,0,0,0,0,0,0.090909091,0,0,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0.045454545,0,0,0,0.045454545,0,0,0.090909091,0,speaker191,male,Youth,Youth,none,none,mc
2180,0,0.052631579,0.315789474,0.105263158,0,0,0.052631579,0,0,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0.105263158,0,0.052631579,0,0,0.052631579,0,0.157894737,0,speaker191,male,Youth,Youth,none,none,mc
2181,0,0.047619048,0.285714286,0,0,0,0.047619048,0,0,0,0,0.047619048,0,0,0.095238095,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0.095238095,0.19047619,0,speaker191,male,Youth,Youth,none,none,me
2182,0,0.2,0.35,0,0,0,0.05,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0.2,0,speaker191,male,Youth,Youth,none,none,me
2183,0,0.095238095,0.333333333,0.047619048,0,0.19047619,0.095238095,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0.047619048,0,speaker191,male,Youth,Youth,none,none,mc
2184,0,0,0.380952381,0,0,0,0.095238095,0,0,0,0,0.095238095,0,0,0.047619048,0,0,0,0,0,0,0.047619048,0,0,0.095238095,0,0.095238095,0,0.047619048,0,0.095238095,0,speaker191,male,Youth,Youth,none,none,ce
2185,0,0.136363636,0.272727273,0,0,0.090909091,0.045454545,0,0,0,0.045454545,0,0,0,0.090909091,0,0,0,0,0,0,0.090909091,0,0.090909091,0,0.045454545,0,0,0,0.045454545,0.045454545,0,speaker191,male,Youth,Youth,none,none,mc
2186,0,0.15,0.3,0,0,0,0.1,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0.1,0,0.2,0.05,0,speaker191,male,Youth,Youth,none,none,me
2187,0,0.181818182,0.272727273,0,0,0.090909091,0,0,0,0,0,0,0,0.136363636,0.090909091,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0.090909091,0,0,0.090909091,0,speaker191,male,Youth,Youth,none,none,me
2188,0.047619048,0,0.428571429,0,0,0,0,0,0,0.047619048,0,0.095238095,0,0.047619048,0.047619048,0,0.047619048,0,0,0,0,0,0.047619048,0,0,0.095238095,0,0,0,0,0.095238095,0,speaker191,male,Youth,Youth,none,none,me
2189,0.1,0.1,0.45,0,0,0,0,0,0,0,0.05,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0.05,0,speaker191,male,Youth,Youth,none,none,mc
2190,0,0.05,0.3,0,0,0.1,0.1,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0.25,0.05,0,speaker191,male,Youth,Youth,none,none,me
2191,0.095238095,0.095238095,0.285714286,0,0,0,0,0,0,0,0.095238095,0,0,0.047619048,0.095238095,0,0,0,0,0,0,0,0,0.047619048,0,0.047619048,0,0,0,0.095238095,0.095238095,0,speaker191,male,Youth,Youth,none,none,mc
2192,0,0,0.333333333,0,0,0,0.095238095,0,0,0,0,0,0,0.095238095,0.047619048,0,0,0.047619048,0,0,0,0,0.047619048,0,0.047619048,0,0,0.142857143,0.047619048,0,0.095238095,0,speaker191,male,Youth,Youth,none,none,mc
2193,0,0.047619048,0.333333333,0,0,0,0.095238095,0,0.095238095,0,0,0,0,0,0.095238095,0,0.095238095,0,0,0,0,0,0.047619048,0.095238095,0,0,0,0,0.047619048,0,0.047619048,0,speaker191,male,Youth,Youth,none,none,mc
2194,0,0.2,0.4,0,0,0.1,0,0,0,0.1,0,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,speaker192,male,中年,Non-Youth,none,none,me
2195,0,0.238095238,0.333333333,0,0,0,0,0,0,0,0,0,0.047619048,0,0.095238095,0.047619048,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0.095238095,0,0.047619048,0,speaker192,male,中年,Non-Youth,none,none,me
2196,0.090909091,0.136363636,0.454545455,0,0,0,0,0,0,0,0,0.045454545,0,0,0.045454545,0,0,0,0,0,0,0,0,0.045454545,0.045454545,0.045454545,0,0.045454545,0,0,0.045454545,0,speaker192,male,中年,Non-Youth,none,none,me
2197,0,0.217391304,0.217391304,0,0.043478261,0,0,0,0,0,0.086956522,0,0,0,0.130434783,0.043478261,0,0,0,0,0,0,0,0.130434783,0,0,0,0.043478261,0,0,0.086956522,0,speaker192,male,中年,Non-Youth,none,none,me
2198,0.086956522,0.086956522,0.260869565,0,0,0,0.043478261,0,0,0.086956522,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0.043478261,0.086956522,0,0,0,0,0,0.043478261,0.043478261,0,0.130434783,0,speaker192,male,中年,Non-Youth,none,none,me
2199,0.090909091,0.090909091,0.272727273,0,0,0,0,0,0,0.090909091,0.045454545,0,0,0,0.136363636,0.045454545,0,0.045454545,0,0,0,0.045454545,0.045454545,0,0,0,0,0.045454545,0,0,0.045454545,0,speaker192,male,中年,Non-Youth,none,none,me
2200,0.095238095,0,0.285714286,0,0,0,0.095238095,0,0,0,0.095238095,0,0,0,0.047619048,0,0,0,0,0,0,0.095238095,0.142857143,0,0,0,0,0,0.047619048,0,0.095238095,0,speaker192,male,中年,Non-Youth,none,none,me
2201,0.1,0.05,0.35,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0,speaker192,male,中年,Non-Youth,none,none,me
2202,0.095238095,0.142857143,0.476190476,0,0,0,0.047619048,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0.19047619,0,0,0,0,0,0,speaker192,male,中年,Non-Youth,none,none,me
2203,0,0.045454545,0.5,0,0,0,0.090909091,0,0.090909091,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0,0,0.045454545,0,0,0,0.045454545,0,speaker192,male,中年,Non-Youth,none,none,me
2204,0,0,0.45,0,0,0,0.1,0.1,0,0,0,0.1,0,0.05,0.1,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,speaker192,male,中年,Non-Youth,none,none,me
2205,0,0.05,0.4,0,0,0,0.05,0,0,0.05,0,0.1,0,0,0.15,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.05,0.05,0,speaker192,male,中年,Non-Youth,none,none,me
2206,0,0.1,0.4,0,0,0,0.05,0,0,0,0,0.05,0,0.1,0.05,0,0,0.15,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,speaker192,male,中年,Non-Youth,none,none,me
2207,0,0.173913043,0.347826087,0,0,0,0.043478261,0,0,0,0,0,0,0.043478261,0.086956522,0,0,0,0.043478261,0,0,0,0.043478261,0.043478261,0.043478261,0,0,0,0.043478261,0,0.086956522,0,speaker192,male,中年,Non-Youth,none,none,me
2208,0.086956522,0.130434783,0.173913043,0,0,0,0.043478261,0,0.086956522,0,0.130434783,0.043478261,0,0,0.043478261,0,0.043478261,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0.173913043,0,0,speaker192,male,中年,Non-Youth,none,none,me
2209,0.16,0.04,0.08,0,0,0,0.04,0,0,0,0.08,0,0,0,0.12,0,0,0.08,0,0,0,0,0.04,0.04,0,0,0,0.04,0.08,0.04,0.16,0,speaker192,male,中年,Non-Youth,none,none,me
2210,0.086956522,0.043478261,0.260869565,0.086956522,0,0,0.130434783,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0.086956522,0.043478261,0.130434783,0,speaker192,male,中年,Non-Youth,none,none,me
2211,0.095238095,0.095238095,0.285714286,0,0,0.095238095,0,0,0,0,0,0.047619048,0,0,0.095238095,0.047619048,0,0,0.095238095,0,0,0,0.047619048,0,0,0.047619048,0,0,0,0.047619048,0,0,speaker192,male,中年,Non-Youth,none,none,me
2212,0,0.090909091,0.363636364,0,0,0,0.090909091,0,0.045454545,0,0,0,0,0,0.045454545,0,0,0.045454545,0,0,0,0,0.045454545,0,0,0,0,0,0.136363636,0.136363636,0,0,speaker192,male,中年,Non-Youth,none,none,me
2213,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.05,0.1,0.05,0,0,0,0.05,0,0,0.05,0.1,0,0.05,0.05,0,0,speaker192,male,中年,Non-Youth,none,none,me
2214,0,0,0.434782609,0,0,0,0.043478261,0,0,0.086956522,0,0,0,0,0.173913043,0,0,0,0,0.043478261,0,0,0.043478261,0.043478261,0.043478261,0,0,0.043478261,0.043478261,0,0,0,speaker192,male,中年,Non-Youth,none,none,me
2215,0,0,0.291666667,0.083333333,0,0,0.041666667,0,0,0,0,0.083333333,0,0.083333333,0.25,0,0,0.041666667,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0.041666667,0,speaker192,male,中年,Non-Youth,none,none,me
2216,0,0.090909091,0.272727273,0,0,0,0,0,0,0,0,0,0.136363636,0.136363636,0.090909091,0,0,0.045454545,0,0,0,0,0.045454545,0,0,0.090909091,0,0,0,0,0.090909091,0,speaker192,male,中年,Non-Youth,none,none,me
2217,0,0.090909091,0.409090909,0,0,0,0,0,0,0,0,0.090909091,0,0.045454545,0.136363636,0,0,0,0,0,0,0.090909091,0.045454545,0.045454545,0,0,0,0,0,0,0.045454545,0,speaker192,male,中年,Non-Youth,none,none,me
2218,0,0.25,0.45,0,0.05,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0.1,0,0,0,0,0,0,0,0,0,speaker192,male,中年,Non-Youth,none,none,me
2219,0,0.086956522,0.434782609,0,0,0,0.043478261,0,0,0,0,0,0,0,0.086956522,0.086956522,0,0,0,0,0,0.043478261,0.043478261,0,0,0,0,0,0.043478261,0.043478261,0.086956522,0,speaker192,male,中年,Non-Youth,none,none,me
2220,0.090909091,0.181818182,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0.045454545,0,0,0,0,0.136363636,0,0,0,0,0,0,0.045454545,0.090909091,0,speaker192,male,中年,Non-Youth,none,none,me
2221,0.083333333,0.041666667,0.25,0,0,0,0.083333333,0,0.041666667,0,0,0,0.041666667,0,0.083333333,0,0,0,0,0,0.083333333,0,0.041666667,0,0,0.041666667,0.083333333,0.041666667,0,0.083333333,0,0,speaker192,male,中年,Non-Youth,none,none,me
2222,0.19047619,0,0.095238095,0,0,0,0.142857143,0,0.095238095,0,0,0.047619048,0,0,0.142857143,0,0,0,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0.095238095,0,speaker192,male,中年,Non-Youth,none,none,me
2223,0.173913043,0.086956522,0.086956522,0,0,0.043478261,0.173913043,0,0,0.043478261,0,0,0,0.043478261,0.086956522,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0.043478261,0.086956522,0,0.043478261,0,speaker192,male,中年,Non-Youth,none,none,me
2224,0,0,0.25,0,0.1,0,0.15,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0.05,0.1,0,0,0.1,0,0.05,0.1,0,speaker192,male,中年,Non-Youth,none,none,me
2225,0,0.19047619,0.095238095,0.047619048,0,0,0,0,0,0,0.047619048,0,0,0.047619048,0.19047619,0.047619048,0,0,0,0,0,0,0.095238095,0,0,0,0.095238095,0,0.047619048,0,0.095238095,0,speaker192,male,中年,Non-Youth,none,none,me
2226,0,0.045454545,0.181818182,0,0,0.090909091,0,0,0,0.090909091,0.045454545,0,0,0,0.272727273,0,0,0,0,0,0,0,0.090909091,0,0,0,0.090909091,0.045454545,0,0,0.045454545,0,speaker192,male,中年,Non-Youth,none,none,me
2227,0,0.217391304,0.173913043,0,0,0.043478261,0,0,0,0,0,0.086956522,0,0,0.173913043,0,0.043478261,0.086956522,0,0,0.043478261,0,0.086956522,0,0,0,0,0,0,0,0.043478261,0,speaker192,male,中年,Non-Youth,none,none,me
2228,0.095238095,0.19047619,0.095238095,0,0,0,0.095238095,0,0.047619048,0.047619048,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0.095238095,0,0,0,0.047619048,0,0.095238095,0,0.142857143,0,speaker192,male,中年,Non-Youth,none,none,me
2229,0.090909091,0.045454545,0.363636364,0,0,0,0.045454545,0,0,0,0,0.181818182,0,0,0.136363636,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0.090909091,0,speaker192,male,中年,Non-Youth,none,none,me
2230,0.095238095,0.142857143,0.285714286,0,0,0.047619048,0,0,0,0,0,0,0.095238095,0,0.047619048,0,0,0,0,0,0,0.047619048,0.047619048,0,0,0,0,0.047619048,0,0.047619048,0.095238095,0,speaker192,male,中年,Non-Youth,none,none,me
2231,0,0,0.380952381,0,0,0.095238095,0.095238095,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0.047619048,0.095238095,0,0.095238095,0,0,0,0,0.047619048,0,speaker192,male,中年,Non-Youth,none,none,me
2232,0,0.090909091,0.227272727,0,0,0.090909091,0,0,0,0,0,0,0,0,0.136363636,0.090909091,0,0,0,0,0,0.090909091,0.045454545,0,0,0,0.045454545,0,0.136363636,0,0.045454545,0,speaker192,male,中年,Non-Youth,none,none,me
2233,0,0,0.318181818,0,0,0.090909091,0.045454545,0,0,0,0,0,0,0.045454545,0.090909091,0,0,0,0,0.045454545,0.045454545,0,0.090909091,0,0,0,0,0.090909091,0.090909091,0,0.045454545,0,speaker192,male,中年,Non-Youth,none,none,me
2234,0,0.1,0.3,0,0,0,0.15,0,0.15,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0.05,0,speaker192,male,中年,Non-Youth,none,none,me
2235,0,0,0.363636364,0,0,0.090909091,0.136363636,0,0.045454545,0,0,0,0,0.045454545,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0,0,0.045454545,0,0.045454545,0,0.045454545,0,speaker192,male,中年,Non-Youth,none,none,me
2236,0,0.136363636,0.454545455,0,0,0,0.090909091,0,0,0,0.045454545,0,0,0,0.045454545,0.090909091,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.045454545,0,0,speaker192,male,中年,Non-Youth,none,none,me
2237,0,0,0.260869565,0,0,0.086956522,0.043478261,0,0,0,0,0,0,0.086956522,0.173913043,0,0,0,0,0,0.086956522,0,0.130434783,0,0,0,0,0.043478261,0.043478261,0,0.043478261,0,speaker192,male,中年,Non-Youth,none,none,me
2238,0,0.095238095,0.428571429,0,0,0,0,0.142857143,0,0,0,0,0,0.047619048,0.047619048,0,0,0,0.047619048,0,0,0,0.047619048,0,0,0,0,0,0.047619048,0,0.095238095,0,speaker192,male,中年,Non-Youth,none,none,me
2239,0.095238095,0.047619048,0.285714286,0,0,0,0.095238095,0.095238095,0,0,0,0.047619048,0.047619048,0,0.095238095,0.047619048,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0.047619048,0,speaker192,male,中年,Non-Youth,none,none,me
2240,0.2,0,0.25,0,0.1,0.1,0,0,0,0,0,0,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0.05,0.05,0,0,0,0,0,0,0.05,0,speaker192,male,中年,Non-Youth,none,none,me
2241,0.181818182,0,0.272727273,0,0,0,0.045454545,0,0,0,0,0,0,0.045454545,0.090909091,0,0,0,0,0.045454545,0.045454545,0,0.045454545,0.090909091,0,0,0,0,0,0.090909091,0.045454545,0,speaker192,male,中年,Non-Youth,none,none,me
2242,0.173913043,0,0.304347826,0,0,0.043478261,0,0,0.086956522,0,0,0,0,0.043478261,0.043478261,0.086956522,0,0,0.043478261,0,0,0,0,0.043478261,0,0,0,0.043478261,0,0.043478261,0.043478261,0,speaker192,male,中年,Non-Youth,none,none,me
2243,0.090909091,0.136363636,0.272727273,0.045454545,0,0,0.045454545,0,0,0,0,0.045454545,0,0,0.090909091,0.045454545,0,0,0,0.090909091,0,0,0.045454545,0,0,0,0,0,0,0,0.090909091,0,speaker192,male,中年,Non-Youth,none,none,me
2244,0,0.25,0.4,0,0.05,0,0.05,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.05,0,speaker192,male,中年,Non-Youth,none,none,me
2245,0,0.095238095,0.476190476,0,0,0,0.047619048,0,0,0,0,0,0.095238095,0.095238095,0.095238095,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0.047619048,0,speaker192,male,中年,Non-Youth,none,none,me
2246,0,0,0.5,0,0,0.05,0,0,0,0,0,0,0,0,0.15,0.05,0.05,0,0,0,0,0,0,0,0,0.1,0,0,0,0.05,0.05,0,speaker192,male,中年,Non-Youth,none,none,me
2247,0,0.130434783,0.304347826,0,0,0,0.043478261,0.086956522,0,0,0,0,0,0,0.173913043,0.043478261,0,0,0,0,0,0,0,0.043478261,0.043478261,0,0,0.043478261,0,0,0.086956522,0,speaker192,male,中年,Non-Youth,none,none,me
2248,0,0.25,0.35,0,0,0.05,0,0,0.05,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.05,0,speaker192,male,中年,Non-Youth,none,none,me
2249,0,0,0.476190476,0,0,0,0.047619048,0,0,0,0.047619048,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.095238095,0.047619048,0.095238095,0,speaker192,male,中年,Non-Youth,none,none,me
2250,0.105263158,0.157894737,0.263157895,0,0,0.105263158,0.052631579,0,0,0,0,0,0.052631579,0,0.052631579,0,0,0,0,0,0,0,0.052631579,0,0,0.105263158,0,0,0,0,0.052631579,0,speaker192,male,中年,Non-Youth,none,none,me
2251,0.095238095,0,0.238095238,0,0,0.095238095,0.047619048,0,0,0,0,0,0,0.19047619,0.095238095,0,0,0,0,0,0,0,0.095238095,0,0,0,0.047619048,0,0.047619048,0,0.047619048,0,speaker192,male,中年,Non-Youth,none,none,me
2252,0,0.157894737,0.526315789,0,0,0.105263158,0.052631579,0.052631579,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,speaker192,male,中年,Non-Youth,none,none,me
2253,0.2,0.15,0.1,0,0,0.1,0,0,0,0,0,0.05,0,0.05,0.1,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.1,0.05,0.05,0,speaker192,male,中年,Non-Youth,none,none,me
2254,0.2,0,0.15,0.15,0.05,0,0.15,0,0,0,0.1,0,0,0,0.05,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.1,0,speaker192,male,中年,Non-Youth,none,none,me
2255,0.173913043,0,0.304347826,0,0,0,0.086956522,0,0,0,0,0,0.086956522,0,0.086956522,0,0,0,0.043478261,0,0,0.043478261,0,0.043478261,0,0,0,0.043478261,0,0.043478261,0.043478261,0,speaker192,male,中年,Non-Youth,none,none,me
2256,0.086956522,0.130434783,0.173913043,0,0,0,0.086956522,0,0,0,0,0,0,0.086956522,0.086956522,0.043478261,0,0,0,0,0,0.043478261,0,0.086956522,0.043478261,0,0,0,0,0,0.043478261,0.086956522,speaker192,male,中年,Non-Youth,none,none,me
2257,0,0.105263158,0.263157895,0,0,0.210526316,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0.052631579,0,0,0.105263158,0,0,0,0,0,0,0.052631579,0.052631579,0.052631579,0,speaker192,male,中年,Non-Youth,none,none,me
2258,0,0.263157895,0.210526316,0,0,0,0.052631579,0,0,0,0,0,0,0,0.052631579,0.052631579,0,0.105263158,0,0,0,0.052631579,0,0,0,0,0,0.052631579,0,0.105263158,0.052631579,0,speaker192,male,中年,Non-Youth,none,none,me
2259,0,0.25,0.25,0,0.1,0,0.05,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0.05,0,speaker192,male,中年,Non-Youth,none,none,me
2260,0,0.368421053,0.315789474,0,0,0.052631579,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0.052631579,0,0,0,0.052631579,0,0.052631579,0,0.052631579,0,speaker192,male,中年,Non-Youth,none,none,me
2261,0,0.19047619,0.285714286,0.095238095,0.047619048,0,0.047619048,0,0,0,0,0,0,0,0.095238095,0,0,0.095238095,0,0,0,0,0,0,0,0,0.047619048,0.047619048,0,0,0.047619048,0,speaker192,male,中年,Non-Youth,none,none,me
